"x","q","t","value","nu","backend"
2.5,2.08333333333333,0.416666666666667,0.161148366972461,6,"series_reference"
3,2.08333333333333,0.416666666666667,0.181986570789057,6,"series_reference"
3.5,2.08333333333333,0.416666666666667,0.195849690978339,6,"series_reference"
4,2.08333333333333,0.416666666666667,0.204756888085916,6,"series_reference"
-4,4.16666666666667,0.416666666666667,0.58306636190244,6,"series_reference"
-3.5,4.16666666666667,0.416666666666667,0.466176811528878,6,"series_reference"
-3,4.16666666666667,0.416666666666667,0.344814707134557,6,"series_reference"
-2.5,4.16666666666667,0.416666666666667,0.224515103654018,6,"series_reference"
-2,4.16666666666667,0.416666666666667,0.113401933353246,6,"series_reference"
-1.5,4.16666666666667,0.416666666666667,0.0216021285510436,6,"series_reference"
-1,4.16666666666667,0.416666666666667,-0.0409757770938998,6,"series_reference"
-0.5,4.16666666666667,0.416666666666667,-0.0682542866714083,6,"series_reference"
0,4.16666666666667,0.416666666666667,-0.0610678657073389,6,"series_reference"
0.5,4.16666666666667,0.416666666666667,-0.0274046911276206,6,"series_reference"
1,4.16666666666667,0.416666666666667,0.0205565035996765,6,"series_reference"
1.5,4.16666666666667,0.416666666666667,0.070816720856164,6,"series_reference"
2,4.16666666666667,0.416666666666667,0.114999986235471,6,"series_reference"
2.5,4.16666666666667,0.416666666666667,0.149432109406782,6,"series_reference"
3,4.16666666666667,0.416666666666667,0.17407572032222,6,"series_reference"
3.5,4.16666666666667,0.416666666666667,0.190706292961319,6,"series_reference"
4,4.16666666666667,0.416666666666667,0.201497194182251,6,"series_reference"
-4,6.25,0.416666666666667,0.552550633648087,6,"series_reference"
-3.5,6.25,0.416666666666667,0.43135669417429,6,"series_reference"
-3,6.25,0.416666666666667,0.306033811892616,6,"series_reference"
-2.5,6.25,0.416666666666667,0.182820634441383,6,"series_reference"
-2,6.25,0.416666666666667,0.0706264694842906,6,"series_reference"
-1.5,6.25,0.416666666666667,-0.019985764665962,6,"series_reference"
-1,6.25,0.416666666666667,-0.0795057645889578,6,"series_reference"
-0.5,6.25,0.416666666666667,-0.103018585400355,6,"series_reference"
0,6.25,0.416666666666667,-0.0924078881286056,6,"series_reference"
0.5,6.25,0.416666666666667,-0.0557522895337819,6,"series_reference"
1,6.25,0.416666666666667,-0.00454333888252145,6,"series_reference"
1.5,6.25,0.416666666666667,0.0497439309532102,6,"series_reference"
2,6.25,0.416666666666667,0.0985157140334391,6,"series_reference"
2.5,6.25,0.416666666666667,0.137409772506636,6,"series_reference"
3,6.25,0.416666666666667,0.165804370022496,6,"series_reference"
3.5,6.25,0.416666666666667,0.185257229130689,6,"series_reference"
4,6.25,0.416666666666667,0.198013387684212,6,"series_reference"
-4,8.33333333333333,0.416666666666667,0.522129205775613,6,"series_reference"
-3.5,8.33333333333333,0.416666666666667,0.396914764287296,6,"series_reference"
-3,8.33333333333333,0.416666666666667,0.26811775001969,6,"series_reference"
-2.5,8.33333333333333,0.416666666666667,0.142708690080169,6,"series_reference"
-2,8.33333333333333,0.416666666666667,0.0302955164565214,6,"series_reference"
-1.5,8.33333333333333,0.416666666666667,-0.058369498729461,6,"series_reference"
-1,8.33333333333333,0.416666666666667,-0.11446428670547,6,"series_reference"
-0.5,8.33333333333333,0.416666666666667,-0.134338837235564,6,"series_reference"
0,8.33333333333333,0.416666666666667,-0.120798047710974,6,"series_reference"
0.5,8.33333333333333,0.416666666666667,-0.0818529539573559,6,"series_reference"
1,8.33333333333333,0.416666666666667,-0.0282110539930891,6,"series_reference"
1.5,8.33333333333333,0.416666666666667,0.0293124583322714,6,"series_reference"
2,8.33333333333333,0.416666666666667,0.0820822248295736,6,"series_reference"
2.5,8.33333333333333,0.416666666666667,0.125129739331987,6,"series_reference"
3,8.33333333333333,0.416666666666667,0.157193818180197,6,"series_reference"
3.5,8.33333333333333,0.416666666666667,0.179506848964946,6,"series_reference"
4,8.33333333333333,0.416666666666667,0.194302880014834,6,"series_reference"
-4,10.4166666666667,0.416666666666667,0.491831701410213,6,"series_reference"
-3.5,10.4166666666667,0.416666666666667,0.362894795829062,6,"series_reference"
-3,10.4166666666667,0.416666666666667,0.2311147806044,6,"series_reference"
-2.5,10.4166666666667,0.416666666666667,0.104195847981016,6,"series_reference"
-2,10.4166666666667,0.416666666666667,-0.00767434586399784,6,"series_reference"
-1.5,10.4166666666667,0.416666666666667,-0.0937976772829826,6,"series_reference"
-1,10.4166666666667,0.416666666666667,-0.146257530510555,6,"series_reference"
-0.5,10.4166666666667,0.416666666666667,-0.162679450442508,6,"series_reference"
0,10.4166666666667,0.416666666666667,-0.146638088414776,6,"series_reference"
0.5,10.4166666666667,0.416666666666667,-0.105962075385124,6,"series_reference"
1,10.4166666666667,0.416666666666667,-0.0505415493763834,6,"series_reference"
1.5,10.4166666666667,0.416666666666667,0.00954167332961953,6,"series_reference"
2,10.4166666666667,0.416666666666667,0.0657587223648775,6,"series_reference"
2.5,10.4166666666667,0.416666666666667,0.112639581570713,6,"series_reference"
3,10.4166666666667,0.416666666666667,0.148267118861351,6,"series_reference"
3.5,10.4166666666667,0.416666666666667,0.173461023441292,6,"series_reference"
4,10.4166666666667,0.416666666666667,0.19036385215609,6,"series_reference"
-4,12.5,0.416666666666667,0.461688066654937,6,"series_reference"
-3.5,12.5,0.416666666666667,0.329339138095508,6,"series_reference"
-3,12.5,0.416666666666667,0.19506734938741,6,"series_reference"
-2.5,12.5,0.416666666666667,0.0672871102520968,6,"series_reference"
-2,12.5,0.416666666666667,-0.0433764316151748,6,"series_reference"
-1.5,12.5,0.416666666666667,-0.126506642159178,6,"series_reference"
-1,12.5,0.416666666666667,-0.175240951941153,6,"series_reference"
-0.5,12.5,0.416666666666667,-0.188428263907287,6,"series_reference"
0,12.5,0.416666666666667,-0.170258909757367,6,"series_reference"
0.5,12.5,0.416666666666667,-0.128298584716425,6,"series_reference"
1,12.5,0.416666666666667,-0.0716258883260964,6,"series_reference"
1.5,12.5,0.416666666666667,-0.00955949397716016,6,"series_reference"
2,12.5,0.416666666666667,0.0495966249648858,6,"series_reference"
2.5,12.5,0.416666666666667,0.0999854537377286,6,"series_reference"
3,12.5,0.416666666666667,0.139048768905742,6,"series_reference"
3.5,12.5,0.416666666666667,0.167127105527621,6,"series_reference"
4,12.5,0.416666666666667,0.186195291797913,6,"series_reference"
-4,14.5833333333333,0.416666666666667,0.431728409065673,6,"series_reference"
-3.5,14.5833333333333,0.416666666666667,0.296288388514239,6,"series_reference"
-3,14.5833333333333,0.416666666666667,0.160011864678329,6,"series_reference"
-2.5,14.5833333333333,0.416666666666667,0.0319768241038537,6,"series_reference"
-2,14.5833333333333,0.416666666666667,-0.0769110761231129,6,"series_reference"
-1.5,14.5833333333333,0.416666666666667,-0.156718817020867,6,"series_reference"
-1,14.5833333333333,0.416666666666667,-0.201725545350515,6,"series_reference"
-0.5,14.5833333333333,0.416666666666667,-0.211911174165887,6,"series_reference"
0,14.5833333333333,0.416666666666667,-0.191936711004238,6,"series_reference"
0.5,14.5833333333333,0.416666666666667,-0.149051034959426,6,"series_reference"
1,14.5833333333333,0.416666666666667,-0.0915503673711752,6,"series_reference"
1.5,14.5833333333333,0.416666666666667,-0.027990486984391,6,"series_reference"
2,14.5833333333333,0.416666666666667,0.0336398915703898,6,"series_reference"
2.5,14.5833333333333,0.416666666666667,0.0872115834234456,6,"series_reference"
3,14.5833333333333,0.416666666666667,0.129564383451534,6,"series_reference"
3.5,14.5833333333333,0.416666666666667,0.160513870525711,6,"series_reference"
4,14.5833333333333,0.416666666666667,0.181797023564634,6,"series_reference"
-4,16.6666666666667,0.416666666666667,0.401982829095353,6,"series_reference"
-3.5,16.6666666666667,0.416666666666667,0.263781086328642,6,"series_reference"
-3,16.6666666666667,0.416666666666667,0.125978579194759,6,"series_reference"
-2.5,16.6666666666667,0.416666666666667,-0.00175028465588944,6,"series_reference"
-2,16.6666666666667,0.416666666666667,-0.108383108442156,6,"series_reference"
-1.5,16.6666666666667,0.416666666666667,-0.18464184589558,6,"series_reference"
-1,16.6666666666667,0.416666666666667,-0.225983507244184,6,"series_reference"
-0.5,16.6666666666667,0.416666666666667,-0.23340362989589,6,"series_reference"
0,16.6666666666667,0.416666666666667,-0.211903797001821,6,"series_reference"
0.5,16.6666666666667,0.416666666666667,-0.168382551998827,6,"series_reference"
1,16.6666666666667,0.416666666666667,-0.110396039262083,6,"series_reference"
1.5,16.6666666666667,0.416666666666667,-0.0457573450686817,6,"series_reference"
2,16.6666666666667,0.416666666666667,0.0179254762600086,6,"series_reference"
2.5,16.6666666666667,0.416666666666667,0.0743598608302621,6,"series_reference"
3,16.6666666666667,0.416666666666667,0.119840368722533,6,"series_reference"
3.5,16.6666666666667,0.416666666666667,0.153631437393204,6,"series_reference"
4,16.6666666666667,0.416666666666667,0.177169731594686,6,"series_reference"
-4,18.75,0.416666666666667,0.372481246574314,6,"series_reference"
-3.5,18.75,0.416666666666667,0.231853432662413,6,"series_reference"
-3,18.75,0.416666666666667,0.0929915744673642,6,"series_reference"
-2.5,18.75,0.416666666666667,-0.0339180089803945,6,"series_reference"
-2,18.75,0.416666666666667,-0.13789968194084,6,"series_reference"
-1.5,18.75,0.416666666666667,-0.2104683300191,6,"series_reference"
-1,18.75,0.416666666666667,-0.248253274043664,6,"series_reference"
-0.5,18.75,0.416666666666667,-0.253139728893269,6,"series_reference"
0,18.75,0.416666666666667,-0.230356928178181,6,"series_reference"
0.5,18.75,0.416666666666667,-0.186434879980541,6,"series_reference"
1,18.75,0.416666666666667,-0.128238541446714,6,"series_reference"
1.5,18.75,0.416666666666667,-0.0628712004988565,6,"series_reference"
2,18.75,0.416666666666667,0.00248386695767899,6,"series_reference"
2.5,18.75,0.416666666666667,0.0614695262228333,6,"series_reference"
3,18.75,0.416666666666667,0.109903600295278,6,"series_reference"
3.5,18.75,0.416666666666667,0.146491172693599,6,"series_reference"
4,18.75,0.416666666666667,0.172314973853434,6,"series_reference"
-4,20.8333333333333,0.416666666666667,0.343253224475796,6,"series_reference"
-3.5,20.8333333333333,0.416666666666667,0.200539041784833,6,"series_reference"
-3,20.8333333333333,0.416666666666667,0.061068841494426,6,"series_reference"
-2.5,20.8333333333333,0.416666666666667,-0.0645575287051448,6,"series_reference"
-2,20.8333333333333,0.416666666666667,-0.165568455983089,6,"series_reference"
-1.5,20.8333333333333,0.416666666666667,-0.234376000856523,6,"series_reference"
-1,20.8333333333333,0.416666666666667,-0.268743955017894,6,"series_reference"
-0.5,20.8333333333333,0.416666666666667,-0.271319466917626,6,"series_reference"
0,20.8333333333333,0.416666666666667,-0.247463840695548,6,"series_reference"
0.5,20.8333333333333,0.416666666666667,-0.203331700749723,6,"series_reference"
1,20.8333333333333,0.416666666666667,-0.14514812899485,6,"series_reference"
1.5,20.8333333333333,0.416666666666667,-0.079347025569254,6,"series_reference"
2,20.8333333333333,0.416666666666667,-0.0126603287658595,6,"series_reference"
2.5,20.8333333333333,0.416666666666667,0.0485769502416872,6,"series_reference"
3,20.8333333333333,0.416666666666667,0.0997811142308703,6,"series_reference"
3.5,20.8333333333333,0.416666666666667,0.139105579255598,6,"series_reference"
4,20.8333333333333,0.416666666666667,0.167235187741092,6,"series_reference"
-4,22.9166666666667,0.416666666666667,0.314327792341254,6,"series_reference"
-3.5,22.9166666666667,0.416666666666667,0.169868727560129,6,"series_reference"
-3,22.9166666666667,0.416666666666667,0.030222448868774,6,"series_reference"
-2.5,22.9166666666667,0.416666666666667,-0.0937062840584557,6,"series_reference"
-2,22.9166666666667,0.416666666666667,-0.191496109183571,6,"series_reference"
-1.5,22.9166666666667,0.416666666666667,-0.256528198699358,6,"series_reference"
-1,22.9166666666667,0.416666666666667,-0.287639203559005,6,"series_reference"
-0.5,22.9166666666667,0.416666666666667,-0.288114551791298,6,"series_reference"
0,22.9166666666667,0.416666666666667,-0.2633683870134,6,"series_reference"
0.5,22.9166666666667,0.416666666666667,-0.219181369475517,6,"series_reference"
1,22.9166666666667,0.416666666666667,-0.161189839843864,6,"series_reference"
1.5,22.9166666666667,0.416666666666667,-0.0952026014825365,6,"series_reference"
2,22.9166666666667,0.416666666666667,-0.0274877805535849,6,"series_reference"
2.5,22.9166666666667,0.416666666666667,0.035715499237418,6,"series_reference"
3,22.9166666666667,0.416666666666667,0.0894998173863712,6,"series_reference"
3.5,22.9166666666667,0.416666666666667,0.131488171983871,6,"series_reference"
4,22.9166666666667,0.416666666666667,0.161933686686703,6,"series_reference"
-4,25,0.416666666666667,0.285733271820316,6,"series_reference"
-3.5,25,0.416666666666667,0.139870328121756,6,"series_reference"
-3,25,0.416666666666667,0.000458787723646492,6,"series_reference"
-2.5,25,0.416666666666667,-0.121406883255737,6,"series_reference"
-2,25,0.416666666666667,-0.215787155530868,6,"series_reference"
-1.5,25,0.416666666666667,-0.277074554535143,6,"series_reference"
-1,25,0.416666666666667,-0.305100580275847,6,"series_reference"
-0.5,25,0.416666666666667,-0.303673096081231,6,"series_reference"
0,25,0.416666666666667,-0.278194624990614,6,"series_reference"
0.5,25,0.416666666666667,-0.234079179116053,6,"series_reference"
1,25,0.416666666666667,-0.176423741473855,6,"series_reference"
1.5,25,0.416666666666667,-0.110457679555366,6,"series_reference"
2,25,0.416666666666667,-0.0419838375790388,6,"series_reference"
2.5,25,0.416666666666667,0.0229154759685257,6,"series_reference"
3,25,0.416666666666667,0.0790862220037596,6,"series_reference"
3.5,25,0.416666666666667,0.123653343529865,6,"series_reference"
4,25,0.416666666666667,0.156414647618565,6,"series_reference"
-4,0,0.625,1.11888694462061,6,"series_reference"
-3.5,0,0.625,0.938967525696297,6,"series_reference"
-3,0,0.625,0.753709447217591,6,"series_reference"
-2.5,0,0.625,0.569251386687593,6,"series_reference"
-2,0,0.625,0.394449686814212,6,"series_reference"
-1.5,0,0.625,0.241173203776529,6,"series_reference"
-1,0,0.625,0.123561369789352,6,"series_reference"
-0.5,0,0.625,0.0550740360925188,6,"series_reference"
0,0,0.625,0.042732671222419,6,"series_reference"
0.5,0,0.625,0.0809813586473087,6,"series_reference"
1,0,0.625,0.151291141829691,6,"series_reference"
1.5,0,0.625,0.230530262117676,6,"series_reference"
2,0,0.625,0.301377854332874,6,"series_reference"
2.5,0,0.625,0.356323318704355,6,"series_reference"
3,0,0.625,0.395213287394347,6,"series_reference"
3.5,0,0.625,0.421177042447144,6,"series_reference"
4,0,0.625,0.437884431909415,6,"series_reference"
-4,2.08333333333333,0.625,1.05752131104706,6,"series_reference"
-3.5,2.08333333333333,0.625,0.867128104753006,6,"series_reference"
-3,2.08333333333333,0.625,0.670475040594627,6,"series_reference"
-2.5,2.08333333333333,0.625,0.474502989894263,6,"series_reference"
-2,2.08333333333333,0.625,0.289562979597098,6,"series_reference"
-1.5,2.08333333333333,0.625,0.129667901577564,6,"series_reference"
-1,2.08333333333333,0.625,0.0110883240499005,6,"series_reference"
-0.5,2.08333333333333,0.625,-0.0518822739211362,6,"series_reference"
0,2.08333333333333,0.625,-0.0534880290272466,6,"series_reference"
0.5,2.08333333333333,0.625,-0.00162439135905035,6,"series_reference"
1,2.08333333333333,0.625,0.0835027257698102,6,"series_reference"
1.5,2.08333333333333,0.625,0.177771193841117,6,"series_reference"
2,2.08333333333333,0.625,0.262661999693685,6,"series_reference"
2.5,2.08333333333333,0.625,0.329434758277971,6,"series_reference"
3,2.08333333333333,0.625,0.377348367250839,6,"series_reference"
3.5,2.08333333333333,0.625,0.409682487712911,6,"series_reference"
4,2.08333333333333,0.625,0.430647656900262,6,"series_reference"
-4,4.16666666666667,0.625,0.996393262756897,6,"series_reference"
-3.5,4.16666666666667,0.625,0.796084506798025,6,"series_reference"
-3,4.16666666666667,0.625,0.589064054134662,6,"series_reference"
-2.5,4.16666666666667,0.625,0.383301599147877,6,"series_reference"
-2,4.16666666666667,0.625,0.190764899487156,6,"series_reference"
-1.5,4.16666666666667,0.625,0.0273278425877774,6,"series_reference"
-1,4.16666666666667,0.625,-0.0895635815937046,6,"series_reference"
-0.5,4.16666666666667,0.625,-0.146102483746227,6,"series_reference"
0,4.16666666666667,0.625,-0.138443259526244,6,"series_reference"
0.5,4.16666666666667,0.625,-0.0761471682707859,6,"series_reference"
1,4.16666666666667,0.625,0.0202457113753944,6,"series_reference"
1.5,4.16666666666667,0.625,0.126690787822975,6,"series_reference"
2,4.16666666666667,0.625,0.223906793921913,6,"series_reference"
2.5,4.16666666666667,0.625,0.301791142305393,6,"series_reference"
3,4.16666666666667,0.625,0.358620046757883,6,"series_reference"
3.5,4.16666666666667,0.625,0.397470257746347,6,"series_reference"
4,4.16666666666667,0.625,0.422891369194495,6,"series_reference"
-4,6.25,0.625,0.935552682764267,6,"series_reference"
-3.5,6.25,0.625,0.72591275440759,6,"series_reference"
-3,6.25,0.625,0.509564929531377,6,"series_reference"
-2.5,6.25,0.625,0.295675711557959,6,"series_reference"
-2,6.25,0.625,0.0978357257678053,6,"series_reference"
-1.5,6.25,0.625,-0.0666160248179368,6,"series_reference"
-1,6.25,0.625,-0.179917983156716,6,"series_reference"
-0.5,6.25,0.625,-0.229623349205965,6,"series_reference"
0,6.25,0.625,-0.213998951083492,6,"series_reference"
