"x","q","t","region","reference","surrogate","value_error","grad_error","hess_error","method","label"
3.28418597450303,5.19024546989724,0.736532562706363,"interior_stable",-1.72351635355338,-1.71554717293967,0.00796918061371454,0.0383974486884644,1.22398056317219,"spline","selected"
8.08853375308236,3.70537429008143,0.965933388615627,"interior_stable",1.92533079675707,1.93349803918695,0.00816724242988598,0.0112331502388782,0.605720278228228,"spline","selected"
8.39727147463386,3.14190424039388,1.069110698315,"interior_stable",2.13620771647594,2.13892547231891,0.00271775584297718,0.038649963691991,0.563750353566213,"spline","selected"
7.69339496897985,1.84654392709724,1.24604255769976,"interior_stable",2.67244336008156,2.6684318300262,0.00401153005536115,0.0276911822775333,0.709860101165024,"spline","selected"
2.85341507330255,3.39288052092641,0.97119639515776,"interior_stable",-1.74793428020842,-1.75467962747574,0.0067453472673209,0.0280142459149129,0.988217962241607,"spline","selected"
0.486291728423861,4.2659579017051,1.17458798523952,"interior_stable",-4.10930842126453,-4.1087096528029,0.000598768461633092,0.0234684856180307,1.44380977607715,"spline","selected"
-1.06250351201803,3.34771280849332,0.853683306417644,"interior_stable",0.808190594480541,0.810315458475379,0.00212486399483791,0.0539954903046329,9.79808036180677,"spline","selected"
-0.148008591854467,3.5133245233645,1.24195545499145,"interior_stable",-3.13584359147176,-3.13864503510309,0.0028014436313244,0.0328470616402269,3.91512001356509,"spline","selected"
7.290254282607,1.96503333450557,0.418668220507489,"interior_stable",3.9506601317037,3.93641553008507,0.0142446016186368,0.0329557665680945,0.683641695165747,"spline","selected"
-1.42575156111156,4.08186991388178,0.528948855967145,"interior_stable",1.71644408594458,1.72041940839463,0.00397532245004295,0.0801309642330888,13.2442327864495,"spline","selected"
5.37434196752469,4.00846816978038,0.783090157041663,"interior_stable",0.659059675748996,0.642611052684326,0.0164486230646707,0.0400604350902274,1.97602288627542,"spline","selected"
5.63947545490606,3.79149821015743,0.516421760842144,"interior_stable",1.77810047775441,1.771132321989,0.00696815576541354,0.0649265363923558,1.83647657625815,"spline","selected"
5.06123060412718,2.26434032057551,1.30680639685709,"interior_stable",-0.266556957117777,-0.276642308304863,0.0100853511870858,0.0317598041907726,2.23369047718445,"spline","selected"
5.39324111802993,3.36171813507891,1.18379802556114,"interior_stable",-0.899658618692794,-0.913448458995271,0.0137898403024763,0.00937843993167918,2.02196436142499,"spline","selected"
5.04382478623634,2.04430601348359,0.414237901727046,"interior_stable",2.17284758570134,2.14769207759451,0.0251555081068391,0.023196307363856,2.1626382138596,"spline","selected"
3.94350459731378,3.15727125931936,0.69920584188678,"interior_stable",0.103722618607596,0.12335908921933,0.0196364706117344,0.0175079658541806,2.22334988776897,"spline","selected"
3.36961847237546,3.61809106462084,0.807052590605466,"interior_stable",-0.933716313855666,-0.927131954229434,0.00658435962623261,0.0335742076758801,1.59862104719829,"spline","selected"
8.86174903472114,2.04463976804033,0.638394617721289,"interior_stable",4.59679544775146,4.59022256660344,0.00657288114802057,0.0310341154294891,0.099342798836846,"spline","selected"
7.20117883004918,4.6347717596557,0.805225903338226,"interior_stable",1.4831410022368,1.4718728710683,0.0112681311684999,0.0171111733977896,0.798741872687703,"spline","selected"
2.63848449927269,2.72730290569593,0.398193357541822,"interior_stable",-0.171957300918292,-0.190199580170208,0.018242279251916,0.0294367393225402,0.733039103712036,"spline","selected"
4.61062443387366,3.96097099161319,0.652448634545509,"interior_stable",0.330639208912602,0.322101969522689,0.0085372393899133,0.0633211201077093,2.23961474334614,"spline","selected"
0.387524841551909,2.84108356447001,1.34011518391981,"interior_stable",-3.61505843542868,-3.61359645868067,0.00146197674801085,0.0229986412673276,1.18175405063646,"spline","selected"
8.69683890059066,4.20230876462536,1.02632363010148,"interior_stable",1.38626032189825,1.37677612528714,0.00948419661110611,0.015928965369423,0.463663103492517,"spline","selected"
8.18852708103028,3.51506885474034,0.888419329712038,"interior_stable",2.53600533416561,2.54365155903943,0.00764622487382249,0.00972243652816228,0.630742652741292,"spline","selected"
3.42514369438901,2.34443724632446,1.01058658119205,"interior_stable",-0.518838130518628,-0.515856808659217,0.00298132185941169,0.0126136049516833,1.95431797391305,"spline","selected"
6.805245836412,2.87996912088768,0.684632562582461,"interior_stable",2.89131917096632,2.89582936140583,0.00451019043951062,0.0403596150147557,1.03712561748316,"spline","selected"
2.87864483374168,2.37423599774916,1.38538721534152,"interior_stable",-3.09549318340404,-3.09891298194972,0.00341979854567942,0.00485609829100477,1.16997568290433,"spline","selected"
2.10657851815555,3.90187398483572,0.521869218570897,"interior_stable",-0.809900921005234,-0.823615293974257,0.0137143729690232,0.0280248239267508,0.308626238089261,"spline","selected"
8.71803650306857,4.47946126039461,0.572799395104485,"interior_stable",3.31369549603017,3.30027333718037,0.0134221588497918,0.0236044651335306,0.353641861934795,"spline","selected"
5.62698029694228,3.16069331775955,0.919737951302409,"interior_stable",1.09440166883016,1.08731069057886,0.00709097825130134,0.0314496874901641,1.85026667420561,"spline","selected"
2.47085539958693,3.11709015705311,0.999299013140121,"interior_stable",-1.83389697009658,-1.84003041928105,0.00613344918446779,0.0267597540452043,0.601289921725293,"spline","selected"
2.03251554955856,3.23532663829924,1.14560432182023,"interior_stable",-2.98762521294521,-2.98899371146484,0.00136849851963028,0.0228516774466947,0.328359168835308,"spline","selected"
5.67013478915639,4.17271345703869,0.973186803675117,"interior_stable",-0.165006584110431,-0.168565807987165,0.00355922387673402,0.0384465941808763,1.86354735569604,"spline","selected"
6.8130742089203,3.98093546382017,1.17237798044901,"interior_stable",-0.60433991792581,-0.605455011066808,0.00111509314099822,0.0459147549924071,1.07965737790552,"spline","selected"
2.34614289981437,4.07792151079414,1.06045512790423,"interior_stable",-3.1801712325473,-3.18579970520054,0.0056284726532434,0.00807383474788554,0.566259368837111,"spline","selected"
-1.06577033156316,3.37074261077799,0.897763002897046,"interior_stable",0.656873863515457,0.658573136307491,0.00169927279203375,0.0100955649115561,10.2022258849242,"spline","selected"
2.91904906980434,3.23046824334974,0.807937245674673,"interior_stable",-0.939748761422912,-0.946536248617742,0.00678748719482969,0.0331887418345698,1.0670131621396,"spline","selected"
5.63905507929773,2.77006383436089,1.05386070330877,"interior_stable",0.940877109137178,0.935163200093466,0.00571390904371183,0.0222519303381489,1.81833784712494,"spline","selected"
1.0124031001278,2.35820342275157,1.2796411786058,"interior_stable",-2.73183584966274,-2.73229465762539,0.000458807962653296,0.0144236807188697,0.612565441713996,"spline","selected"
8.19273792800618,2.88217435906683,1.02414312775954,"interior_stable",2.55356652802369,2.56078778254776,0.00722125452406841,0.00504834039404642,0.59530940588845,"spline","selected"
8.74211039627712,3.81698098490792,0.834782839292098,"interior_stable",2.85257645559408,2.84205616586333,0.010520289730751,0.00690886046512947,0.307725598320353,"spline","selected"
7.88396741046055,3.49550650206107,1.29068497154695,"interior_stable",-0.423377346094068,-0.419409544494631,0.00396780159943677,0.04231956226265,0.596940697588504,"spline","selected"
7.8139589960074,2.35797603589273,0.95735423272233,"interior_stable",3.17359033312254,3.17300825546056,0.000582077661984481,0.0297052442934424,0.610443257195889,"spline","selected"
8.87751148528473,2.94398412325162,0.466726097543459,"interior_stable",4.35481122498322,4.34592239578914,0.00888882919408385,0.0600536877176266,0.200507118714295,"spline","selected"
